datetime,date,hour,ward_id,ward_name,units_observed,bins_compromised,raccoon_confidence_level,average_unit_weight_kg,incidents_of_raccoon_human_standoff,avg_standoff_duration_sec,proximity_to_a_patio,complaints_logged
"February 23, 2024","February 23, 2024",22,6,York Centre,12,8,7.2,4.06,2,17,0,2
"February 23, 2024","February 23, 2024",22,7,Humber River-Black Creek,10,8,7.9,5.98,2,20,0,0
"February 23, 2024","February 23, 2024",22,8,Eglinton-Lawrence,8,9,9.6,5.51,2,29,0,2
"February 23, 2024","February 23, 2024",22,9,Davenport,13,13,8.9,6.78,3,26,0,2
"February 23, 2024","February 23, 2024",22,10,Spadina-Fort York,18,12,6.3,6.7,1,18,1,2
"February 23, 2024","February 23, 2024",22,11,University-Rosedale,20,12,10,5.48,3,25,1,2
"February 23, 2024","February 23, 2024",22,12,Toronto-St. Paul's,10,7,10,5.63,0,0,0,1
"February 23, 2024","February 23, 2024",22,13,Toronto Centre,18,10,10,5.1,4,24,1,3
"February 23, 2024","February 23, 2024",22,14,Toronto-Danforth,16,15,10,6.25,3,29,1,2
"February 23, 2024","February 23, 2024",22,15,Don Valley West,10,11,7.6,4.64,1,21,0,1
"February 23, 2024","February 23, 2024",22,16,Don Valley East,13,7,7.1,5.56,2,28,0,1
"February 23, 2024","February 23, 2024",22,17,Don Valley North,12,8,6.9,5.32,0,0,0,1
"February 23, 2024","February 23, 2024",22,18,Willowdale,11,11,8.4,4.24,2,23,0,1
"February 23, 2024","February 23, 2024",22,19,Beaches-East York,16,13,8.3,6.78,2,26,1,1
"February 23, 2024","February 23, 2024",22,20,Scarborough Southwest,10,8,10,6.12,3,35,0,1
"February 23, 2024","February 23, 2024",22,21,Scarborough Centre,14,10,9.7,5.88,1,28,0,1
"February 23, 2024","February 23, 2024",22,22,Scarborough-Agincourt,14,10,9.8,5.81,2,27,0,0
"February 23, 2024","February 23, 2024",22,23,Scarborough North,12,9,9.4,5.66,1,29,0,2
"February 23, 2024","February 23, 2024",22,24,Scarborough-Guildwood,12,5,7.8,5.14,2,24,0,1
"February 23, 2024","February 23, 2024",22,25,Scarborough-Rouge Park,13,9,8.4,5.41,2,23,0,1
"February 23, 2024","February 23, 2024",23,1,Etobicoke North,13,10,8.2,5,1,26,0,2
"February 23, 2024","February 23, 2024",23,2,Etobicoke Centre,12,10,5.4,5.44,2,20,0,1
"February 23, 2024","February 23, 2024",23,3,Etobicoke-Lakeshore,18,11,8.8,5.81,2,22,0,3
"February 23, 2024","February 23, 2024",23,4,Parkdale-High Park,21,15,10,6.95,4,24,1,2
"February 23, 2024","February 23, 2024",23,5,York South-Weston,12,10,6.7,5.44,2,23,0,0
"February 23, 2024","February 23, 2024",23,6,York Centre,12,10,8.4,5.41,1,25,0,2
"February 23, 2024","February 23, 2024",23,7,Humber River-Black Creek,11,7,6.5,5.88,3,17,0,1
"February 23, 2024","February 23, 2024",23,8,Eglinton-Lawrence,12,8,7.8,5.1,3,24,0,2
"February 23, 2024","February 23, 2024",23,9,Davenport,20,13,10,5.7,3,28,0,2
"February 23, 2024","February 23, 2024",23,10,Spadina-Fort York,17,12,8.8,5.02,3,20,1,2
"February 23, 2024","February 23, 2024",23,11,University-Rosedale,19,14,10,7.25,2,30,1,1
"February 23, 2024","February 23, 2024",23,12,Toronto-St. Paul's,11,8,8.4,5.04,0,0,0,1
"February 23, 2024","February 23, 2024",23,13,Toronto Centre,17,11,10,5.56,3,27,1,3
"February 23, 2024","February 23, 2024",23,14,Toronto-Danforth,19,13,10,6.18,3,35,1,2
"February 23, 2024","February 23, 2024",23,15,Don Valley West,13,7,8.8,5.36,2,29,0,1
"February 23, 2024","February 23, 2024",23,16,Don Valley East,14,8,6.7,6.34,2,20,0,1
"February 23, 2024","February 23, 2024",23,17,Don Valley North,15,8,10,5.83,2,30,0,1
"February 23, 2024","February 23, 2024",23,18,Willowdale,13,7,8.7,6.02,2,29,0,2
"February 23, 2024","February 23, 2024",23,19,Beaches-East York,17,10,8.9,4.54,3,30,1,1
"February 23, 2024","February 23, 2024",23,20,Scarborough Southwest,11,9,8.6,5.74,1,24,0,2
"February 23, 2024","February 23, 2024",23,21,Scarborough Centre,13,9,6.1,6.52,3,21,0,1
"February 23, 2024","February 23, 2024",23,22,Scarborough-Agincourt,11,8,3.3,6.03,2,14,0,2
"February 23, 2024","February 23, 2024",23,23,Scarborough North,12,8,7.6,5.24,2,24,0,0
"February 23, 2024","February 23, 2024",23,24,Scarborough-Guildwood,13,10,7.2,6.22,2,23,0,1
"February 23, 2024","February 23, 2024",23,25,Scarborough-Rouge Park,10,10,8,6.25,1,27,0,1
"February 24, 2024","February 24, 2024",0,1,Etobicoke North,14,11,9,5.25,2,19,0,1
"February 24, 2024","February 24, 2024",0,2,Etobicoke Centre,18,11,10,4.69,2,28,0,1
"February 24, 2024","February 24, 2024",0,3,Etobicoke-Lakeshore,20,15,10,5.86,4,28,0,3
"February 24, 2024","February 24, 2024",0,4,Parkdale-High Park,29,21,10,5.88,5,22,0,4
"February 24, 2024","February 24, 2024",0,5,York South-Weston,19,11,10,4.98,3,22,0,2
"February 24, 2024","February 24, 2024",0,6,York Centre,19,14,10,6.33,3,29,0,2
"February 24, 2024","February 24, 2024",0,7,Humber River-Black Creek,16,12,7.2,4.71,2,19,0,1
"February 24, 2024","February 24, 2024",0,8,Eglinton-Lawrence,16,10,10,5.1,2,23,0,1
"February 24, 2024","February 24, 2024",0,9,Davenport,19,14,10,6.09,2,25,0,2
"February 24, 2024","February 24, 2024",0,10,Spadina-Fort York,24,12,10,5.89,4,26,0,2
"February 24, 2024","February 24, 2024",0,11,University-Rosedale,26,20,10,5.97,5,34,0,3
"February 24, 2024","February 24, 2024",0,12,Toronto-St. Paul's,17,10,8.1,4.42,3,21,0,1
"February 24, 2024","February 24, 2024",0,13,Toronto Centre,19,13,10,6.1,5,29,0,3
"February 24, 2024","February 24, 2024",0,14,Toronto-Danforth,26,19,10,5.64,4,24,0,3
"February 24, 2024","February 24, 2024",0,15,Don Valley West,15,12,7.5,5.25,2,23,0,2
"February 24, 2024","February 24, 2024",0,16,Don Valley East,14,12,9.6,5.15,2,31,0,1
"February 24, 2024","February 24, 2024",0,17,Don Valley North,18,13,9.3,5.28,2,23,0,2
"February 24, 2024","February 24, 2024",0,18,Willowdale,17,10,10,5.74,3,23,0,2
"February 24, 2024","February 24, 2024",0,19,Beaches-East York,20,13,10,3.27,4,24,0,3
"February 24, 2024","February 24, 2024",0,20,Scarborough Southwest,18,13,7.7,6.16,2,18,0,2
"February 24, 2024","February 24, 2024",0,21,Scarborough Centre,19,11,10,4.71,3,31,0,2
"February 24, 2024","February 24, 2024",0,22,Scarborough-Agincourt,12,10,9,5.21,2,21,0,1
"February 24, 2024","February 24, 2024",0,23,Scarborough North,15,9,8.9,4.97,3,21,0,1
"February 24, 2024","February 24, 2024",0,24,Scarborough-Guildwood,15,11,10,6.41,3,27,0,2
"February 24, 2024","February 24, 2024",0,25,Scarborough-Rouge Park,17,11,10,4.93,3,24,0,1
"February 24, 2024","February 24, 2024",1,1,Etobicoke North,15,11,10,5.75,3,33,0,1
"February 24, 2024","February 24, 2024",1,2,Etobicoke Centre,17,10,10,6.13,2,20,0,3
"February 24, 2024","February 24, 2024",1,3,Etobicoke-Lakeshore,20,14,10,4.9,4,22,0,1
"February 24, 2024","February 24, 2024",1,4,Parkdale-High Park,28,19,10,5.05,5,28,0,3
"February 24, 2024","February 24, 2024",1,5,York South-Weston,17,9,9.7,4.72,3,24,0,2
"February 24, 2024","February 24, 2024",1,6,York Centre,18,12,10,5.41,3,21,0,2
"February 24, 2024","February 24, 2024",1,7,Humber River-Black Creek,16,11,8.2,5.51,3,29,0,2
"February 24, 2024","February 24, 2024",1,8,Eglinton-Lawrence,16,11,9.7,5.99,3,25,0,3
"February 24, 2024","February 24, 2024",1,9,Davenport,24,14,10,4.76,4,27,0,2
"February 24, 2024","February 24, 2024",1,10,Spadina-Fort York,19,16,10,6.83,4,23,0,3
"February 24, 2024","February 24, 2024",1,11,University-Rosedale,26,19,10,6.34,4,27,0,3
"February 24, 2024","February 24, 2024",1,12,Toronto-St. Paul's,16,11,9.6,5.29,2,19,0,3
"February 24, 2024","February 24, 2024",1,13,Toronto Centre,22,15,10,6.26,3,29,0,2
"February 24, 2024","February 24, 2024",1,14,Toronto-Danforth,24,19,10,6.15,4,23,0,3
"February 24, 2024","February 24, 2024",1,15,Don Valley West,15,10,10,5.78,3,35,0,2
"February 24, 2024","February 24, 2024",1,16,Don Valley East,14,11,10,5.69,1,21,0,1
"February 24, 2024","February 24, 2024",1,17,Don Valley North,19,13,10,6.28,2,24,0,1
"February 24, 2024","February 24, 2024",1,18,Willowdale,15,11,10,6.17,3,35,0,2
"February 24, 2024","February 24, 2024",1,19,Beaches-East York,18,15,10,6.38,3,31,0,2
"February 24, 2024","February 24, 2024",1,20,Scarborough Southwest,14,12,10,5.71,2,22,0,1
"February 24, 2024","February 24, 2024",1,21,Scarborough Centre,16,11,7,6.94,3,27,0,2
"February 24, 2024","February 24, 2024",1,22,Scarborough-Agincourt,14,12,9.9,6.58,3,20,0,1
"February 24, 2024","February 24, 2024",1,23,Scarborough North,18,12,7.3,6.49,3,21,0,2
"February 24, 2024","February 24, 2024",1,24,Scarborough-Guildwood,16,11,10,5.04,2,23,0,2
"February 24, 2024","February 24, 2024",1,25,Scarborough-Rouge Park,16,12,10,5.64,3,30,0,1
"February 24, 2024","February 24, 2024",2,1,Etobicoke North,17,9,10,5.62,3,36,0,2
"February 24, 2024","February 24, 2024",2,2,Etobicoke Centre,17,12,9.4,5.82,3,20,0,2
"February 24, 2024","February 24, 2024",2,3,Etobicoke-Lakeshore,20,14,10,5.91,3,27,0,2
"February 24, 2024","February 24, 2024",2,4,Parkdale-High Park,29,20,10,6.31,5,24,0,4
"February 24, 2024","February 24, 2024",2,5,York South-Weston,18,13,10,5.46,2,24,0,1
"February 24, 2024","February 24, 2024",2,6,York Centre,18,12,9.2,5.11,2,26,0,1
"February 24, 2024","February 24, 2024",2,7,Humber River-Black Creek,15,12,9.6,4.95,3,28,0,2
"February 24, 2024","February 24, 2024",2,8,Eglinton-Lawrence,14,12,9.8,5.91,3,27,0,2
"February 24, 2024","February 24, 2024",2,9,Davenport,25,16,10,5.22,4,27,0,3
"February 24, 2024","February 24, 2024",2,10,Spadina-Fort York,19,16,10,5.24,6,25,0,3
"February 24, 2024","February 24, 2024",2,11,University-Rosedale,25,16,10,5.55,6,22,0,3
"February 24, 2024","February 24, 2024",2,12,Toronto-St. Paul's,17,11,10,5.4,3,29,0,2
"February 24, 2024","February 24, 2024",2,13,Toronto Centre,24,14,10,6.15,3,32,0,3
"February 24, 2024","February 24, 2024",2,14,Toronto-Danforth,24,19,10,6.22,3,22,0,3
"February 24, 2024","February 24, 2024",2,15,Don Valley West,16,10,10,5.88,2,31,0,1
"February 24, 2024","February 24, 2024",2,16,Don Valley East,14,9,8.7,5.24,3,23,0,2
"February 24, 2024","February 24, 2024",2,17,Don Valley North,15,12,10,6.8,0,0,0,1
"February 24, 2024","February 24, 2024",2,18,Willowdale,15,11,9.4,6.18,2,31,0,2
"February 24, 2024","February 24, 2024",2,19,Beaches-East York,17,17,10,5.13,5,30,0,2
"February 24, 2024","February 24, 2024",2,20,Scarborough Southwest,12,10,7.8,4.64,3,24,0,2
"February 24, 2024","February 24, 2024",2,21,Scarborough Centre,17,13,9,5.41,3,22,0,1
"February 24, 2024","February 24, 2024",2,22,Scarborough-Agincourt,20,9,10,4.65,1,26,0,2
"February 24, 2024","February 24, 2024",2,23,Scarborough North,17,11,7.7,6.12,3,21,0,2
"February 24, 2024","February 24, 2024",2,24,Scarborough-Guildwood,14,9,10,5.48,3,20,0,1
"February 24, 2024","February 24, 2024",2,25,Scarborough-Rouge Park,13,11,9,5.31,4,25,0,2
"February 24, 2024","February 24, 2024",3,1,Etobicoke North,14,9,8.8,5.73,4,20,0,1
"February 24, 2024","February 24, 2024",3,2,Etobicoke Centre,14,12,6.6,7,3,26,0,2
"February 24, 2024","February 24, 2024",3,3,Etobicoke-Lakeshore,21,13,10,6.84,3,32,0,2
"February 24, 2024","February 24, 2024",3,4,Parkdale-High Park,28,19,10,5.32,5,23,0,3
"February 24, 2024","February 24, 2024",3,5,York South-Weston,17,9,9.1,5.73,4,24,0,2
"February 24, 2024","February 24, 2024",3,6,York Centre,16,10,9.4,6.43,2,26,0,1
"February 24, 2024","February 24, 2024",3,7,Humber River-Black Creek,14,10,10,5.31,2,21,0,2
"February 24, 2024","February 24, 2024",3,8,Eglinton-Lawrence,17,7,10,4.95,3,36,0,2
"February 24, 2024","February 24, 2024",3,9,Davenport,27,14,10,4.92,5,23,0,3
"February 24, 2024","February 24, 2024",3,10,Spadina-Fort York,22,16,10,5.79,3,26,0,3
"February 24, 2024","February 24, 2024",3,11,University-Rosedale,26,18,10,6.09,4,26,0,3
"February 24, 2024","February 24, 2024",3,12,Toronto-St. Paul's,17,8,10,5.33,3,26,0,1
"February 24, 2024","February 24, 2024",3,13,Toronto Centre,24,17,10,4.89,3,24,0,2
"February 24, 2024","February 24, 2024",3,14,Toronto-Danforth,24,17,10,7.24,5,28,0,2
"February 24, 2024","February 24, 2024",3,15,Don Valley West,16,9,9.1,5.48,3,20,0,2
"February 24, 2024","February 24, 2024",3,16,Don Valley East,15,11,10,6.57,2,25,0,2
"February 24, 2024","February 24, 2024",3,17,Don Valley North,14,11,10,5.36,2,26,0,1
"February 24, 2024","February 24, 2024",3,18,Willowdale,18,10,8.5,6.5,4,23,0,2
"February 24, 2024","February 24, 2024",3,19,Beaches-East York,19,16,10,5.11,3,29,0,3
"February 24, 2024","February 24, 2024",3,20,Scarborough Southwest,13,11,10,5.62,1,34,0,1
"February 24, 2024","February 24, 2024",3,21,Scarborough Centre,18,10,10,4.62,1,28,0,2
"February 24, 2024","February 24, 2024",3,22,Scarborough-Agincourt,15,9,8.6,5.57,2,26,0,2
"February 24, 2024","February 24, 2024",3,23,Scarborough North,18,10,9.9,6.6,3,25,0,2
"February 24, 2024","February 24, 2024",3,24,Scarborough-Guildwood,17,13,10,5.18,3,18,0,2
"February 24, 2024","February 24, 2024",3,25,Scarborough-Rouge Park,15,11,10,5.91,3,28,0,1
"February 24, 2024","February 24, 2024",4,1,Etobicoke North,0,3,1.5,5.54,1,14,0,1
"February 24, 2024","February 24, 2024",4,2,Etobicoke Centre,2,0,1.5,5.24,0,0,0,0
"February 24, 2024","February 24, 2024",4,3,Etobicoke-Lakeshore,2,2,3.7,5.4,1,15,0,0
"February 24, 2024","February 24, 2024",4,4,Parkdale-High Park,3,5,2.1,4.35,0,0,0,0
"February 24, 2024","February 24, 2024",4,5,York South-Weston,4,3,1,5.83,1,14,0,0
"February 24, 2024","February 24, 2024",4,6,York Centre,4,2,2.2,6.05,0,0,0,0
"February 24, 2024","February 24, 2024",4,7,Humber River-Black Creek,5,0,2.8,6.23,0,0,0,0
"February 24, 2024","February 24, 2024",4,8,Eglinton-Lawrence,3,0,2.9,5.4,0,0,0,0
"February 24, 2024","February 24, 2024",4,9,Davenport,6,3,3,5.3,0,0,0,0
"February 24, 2024","February 24, 2024",4,10,Spadina-Fort York,1,5,2.8,5.06,0,0,0,1
"February 24, 2024","February 24, 2024",4,11,University-Rosedale,6,4,2.2,5.97,0,0,0,1
"February 24, 2024","February 24, 2024",4,12,Toronto-St. Paul's,2,5,2.9,5.74,0,0,0,0
"February 24, 2024","February 24, 2024",4,13,Toronto Centre,2,2,4,5.75,1,27,0,0
"February 24, 2024","February 24, 2024",4,14,Toronto-Danforth,5,1,5.3,5.85,0,0,0,0
"February 24, 2024","February 24, 2024",4,15,Don Valley West,2,2,1,4.68,1,14,0,1
"February 24, 2024","February 24, 2024",4,16,Don Valley East,2,1,5.8,5.2,1,22,0,1
"February 24, 2024","February 24, 2024",4,17,Don Valley North,4,0,2.8,4.39,1,16,0,0
"February 24, 2024","February 24, 2024",4,18,Willowdale,4,2,3.4,5.47,1,15,0,0
"February 24, 2024","February 24, 2024",4,19,Beaches-East York,0,0,1.8,5.94,2,12,0,1
"February 24, 2024","February 24, 2024",4,20,Scarborough Southwest,2,4,2.1,6.8,0,0,0,1
"February 24, 2024","February 24, 2024",4,21,Scarborough Centre,2,3,1,5.16,1,16,0,0
"February 24, 2024","February 24, 2024",4,22,Scarborough-Agincourt,1,4,1,4.84,1,12,0,0
"February 24, 2024","February 24, 2024",4,23,Scarborough North,0,1,1,5.14,2,17,0,0
"February 24, 2024","February 24, 2024",4,24,Scarborough-Guildwood,5,1,1.6,4.84,0,0,0,1
"February 24, 2024","February 24, 2024",4,25,Scarborough-Rouge Park,4,0,3.3,5.25,0,0,0,0
"February 24, 2024","February 24, 2024",5,1,Etobicoke North,5,0,1.1,6.8,1,15,0,0
"February 24, 2024","February 24, 2024",5,2,Etobicoke Centre,5,3,2.8,6.52,0,0,0,0
"February 24, 2024","February 24, 2024",5,3,Etobicoke-Lakeshore,3,3,4.7,6.1,1,20,0,0
"February 24, 2024","February 24, 2024",5,4,Parkdale-High Park,5,4,2.2,6.42,0,0,0,1
"February 24, 2024","February 24, 2024",5,5,York South-Weston,1,4,2.7,5.83,0,0,0,0
"February 24, 2024","February 24, 2024",5,6,York Centre,2,0,1,5.88,0,0,0,0
"February 24, 2024","February 24, 2024",5,7,Humber River-Black Creek,6,5,1.7,4.59,0,0,0,0
"February 24, 2024","February 24, 2024",5,8,Eglinton-Lawrence,1,2,4.1,4.86,1,21,0,0
"February 24, 2024","February 24, 2024",5,9,Davenport,5,1,1,5.31,0,0,0,0
"February 24, 2024","February 24, 2024",5,10,Spadina-Fort York,3,2,3.1,5.57,1,15,0,0
"February 24, 2024","February 24, 2024",5,11,University-Rosedale,3,6,8.2,5.7,0,0,0,0
"February 24, 2024","February 24, 2024",5,12,Toronto-St. Paul's,3,1,5,5.35,1,23,0,0
"February 24, 2024","February 24, 2024",5,13,Toronto Centre,2,4,5.6,6.08,0,0,0,1
"February 24, 2024","February 24, 2024",5,14,Toronto-Danforth,7,4,4.7,5.42,0,0,0,0
"February 24, 2024","February 24, 2024",5,15,Don Valley West,0,3,1,6.86,0,0,0,0
"February 24, 2024","February 24, 2024",5,16,Don Valley East,2,2,2.2,6.02,0,0,0,0
"February 24, 2024","February 24, 2024",5,17,Don Valley North,2,1,2.5,5.8,0,0,0,0
"February 24, 2024","February 24, 2024",5,18,Willowdale,0,3,5.1,5.4,0,0,0,0
"February 24, 2024","February 24, 2024",5,19,Beaches-East York,3,6,4.7,4.4,0,0,0,0
"February 24, 2024","February 24, 2024",5,20,Scarborough Southwest,4,2,3.5,5.84,0,0,0,0
"February 24, 2024","February 24, 2024",5,21,Scarborough Centre,4,1,1,5.39,0,0,0,0
"February 24, 2024","February 24, 2024",5,22,Scarborough-Agincourt,2,3,2.9,6.31,0,0,0,0
"February 24, 2024","February 24, 2024",5,23,Scarborough North,4,1,1.9,5.77,1,15,0,0
"February 24, 2024","February 24, 2024",5,24,Scarborough-Guildwood,2,2,2.6,4.81,0,0,0,0
"February 24, 2024","February 24, 2024",5,25,Scarborough-Rouge Park,1,1,2,5.3,1,17,0,0
"February 24, 2024","February 24, 2024",6,1,Etobicoke North,3,1,3.9,6.26,0,0,0,0
"February 24, 2024","February 24, 2024",6,2,Etobicoke Centre,3,2,1.1,4.37,0,0,0,0
"February 24, 2024","February 24, 2024",6,3,Etobicoke-Lakeshore,2,3,2,5.96,1,20,0,1
"February 24, 2024","February 24, 2024",6,4,Parkdale-High Park,3,4,3.6,6.48,0,0,0,0
"February 24, 2024","February 24, 2024",6,5,York South-Weston,0,1,3,6.02,0,0,0,0
"February 24, 2024","February 24, 2024",6,6,York Centre,5,2,1,6.07,0,0,0,0
"February 24, 2024","February 24, 2024",6,7,Humber River-Black Creek,5,0,1,6.24,1,14,0,0
"February 24, 2024","February 24, 2024",6,8,Eglinton-Lawrence,3,1,1,4.4,0,0,0,0
"February 24, 2024","February 24, 2024",6,9,Davenport,3,3,1,6.05,0,0,0,1
"February 24, 2024","February 24, 2024",6,10,Spadina-Fort York,5,4,2.1,5.26,0,0,0,0
"February 24, 2024","February 24, 2024",6,11,University-Rosedale,4,3,4.6,5.92,0,0,0,1
"February 24, 2024","February 24, 2024",6,12,Toronto-St. Paul's,4,3,4.3,5.48,2,21,0,0
"February 24, 2024","February 24, 2024",6,13,Toronto Centre,5,3,2.9,5.4,0,0,0,1
"February 24, 2024","February 24, 2024",6,14,Toronto-Danforth,5,1,5.7,6.51,1,19,0,1
"February 24, 2024","February 24, 2024",6,15,Don Valley West,5,4,1.9,5.76,1,17,0,0
"February 24, 2024","February 24, 2024",6,16,Don Valley East,2,1,2.1,5.38,0,0,0,0
"February 24, 2024","February 24, 2024",6,17,Don Valley North,0,3,1,6.44,1,11,0,0
"February 24, 2024","February 24, 2024",6,18,Willowdale,4,0,4.1,6.26,0,0,0,0
"February 24, 2024","February 24, 2024",6,19,Beaches-East York,3,7,3.7,4.87,1,13,0,0
"February 24, 2024","February 24, 2024",6,20,Scarborough Southwest,2,4,4.9,5.89,0,0,0,1
"February 24, 2024","February 24, 2024",6,21,Scarborough Centre,4,0,6.1,5.25,0,0,0,0
"February 24, 2024","February 24, 2024",6,22,Scarborough-Agincourt,1,1,2.9,5.43,1,19,0,0
"February 24, 2024","February 24, 2024",6,23,Scarborough North,2,1,2.7,5.1,0,0,0,0
"February 24, 2024","February 24, 2024",6,24,Scarborough-Guildwood,1,3,1.6,5.04,0,0,0,0
"February 24, 2024","February 24, 2024",6,25,Scarborough-Rouge Park,3,0,1,5.2,0,0,0,1
"February 24, 2024","February 24, 2024",7,1,Etobicoke North,0,2,1,6.36,0,0,0,0
"February 24, 2024","February 24, 2024",7,2,Etobicoke Centre,2,0,2.4,5.11,0,0,0,0
"February 24, 2024","February 24, 2024",7,3,Etobicoke-Lakeshore,4,2,3.2,6.71,1,20,0,0
"February 24, 2024","February 24, 2024",7,4,Parkdale-High Park,5,3,2.2,6.46,1,12,0,0
"February 24, 2024","February 24, 2024",7,5,York South-Weston,2,0,1.6,6.38,0,0,0,0
"February 24, 2024","February 24, 2024",7,6,York Centre,4,2,5.6,4.65,1,21,0,1
"February 24, 2024","February 24, 2024",7,7,Humber River-Black Creek,3,5,1,5.58,1,12,0,0
"February 24, 2024","February 24, 2024",7,8,Eglinton-Lawrence,2,3,1,5.08,1,11,0,0
"February 24, 2024","February 24, 2024",7,9,Davenport,2,4,1.3,6.04,0,0,0,0
"February 24, 2024","February 24, 2024",7,10,Spadina-Fort York,3,4,1.7,5.86,0,0,0,0
"February 24, 2024","February 24, 2024",7,11,University-Rosedale,5,2,3.8,6.5,0,0,0,0
"February 24, 2024","February 24, 2024",7,12,Toronto-St. Paul's,2,2,1,5.88,1,9,0,0
"February 24, 2024","February 24, 2024",7,13,Toronto Centre,8,5,1.7,5.61,0,0,0,0
"February 24, 2024","February 24, 2024",7,14,Toronto-Danforth,4,5,3.4,5.7,0,0,0,0
"February 24, 2024","February 24, 2024",7,15,Don Valley West,4,4,1,4.74,0,0,0,0
"February 24, 2024","February 24, 2024",7,16,Don Valley East,3,2,2.1,5.02,0,0,0,0
"February 24, 2024","February 24, 2024",7,17,Don Valley North,1,3,3.4,6.11,0,0,0,1
"February 24, 2024","February 24, 2024",7,18,Willowdale,2,0,3.3,6.44,1,17,0,0
"February 24, 2024","February 24, 2024",7,19,Beaches-East York,4,2,6.1,5.77,0,0,0,0
"February 24, 2024","February 24, 2024",7,20,Scarborough Southwest,1,3,1,5.52,0,0,0,0
"February 24, 2024","February 24, 2024",7,21,Scarborough Centre,0,3,3,5.44,0,0,0,0
"February 24, 2024","February 24, 2024",7,22,Scarborough-Agincourt,1,2,1.8,4.83,0,0,0,0
"February 24, 2024","February 24, 2024",7,23,Scarborough North,1,0,4.4,6.39,0,0,0,0
"February 24, 2024","February 24, 2024",7,24,Scarborough-Guildwood,5,1,1,4.45,0,0,0,0
"February 24, 2024","February 24, 2024",7,25,Scarborough-Rouge Park,0,0,1.7,5.64,0,0,0,1
"February 24, 2024","February 24, 2024",8,1,Etobicoke North,0,2,1,6.67,0,0,0,0
